Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
4351830;2;01/05/2019 16:20:00;Strada Urbana;VIA BENACO;all'intersezione con;VIA DI VILLA ADA;VIA DI VILLA ADA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;1;0;0;2;12.5061;41.9239;-1;3;Ciclomotore;Sosta;;;;;;;
4351830;2;01/05/2019 16:20:00;Strada Urbana;VIA BENACO;all'intersezione con;VIA DI VILLA ADA;VIA DI VILLA ADA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;1;0;0;2;12.5061;41.9239;-1;4;Autovettura privata;Sosta;;;;;;;
4351830;2;01/05/2019 16:20:00;Strada Urbana;VIA BENACO;all'intersezione con;VIA DI VILLA ADA;VIA DI VILLA ADA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;1;0;0;2;12.5061;41.9239;-1;5;Autovettura privata;Sosta;;;;;;;
4351850;7;01/05/2019 19:30:00;Strada Urbana;VIA MOLFETTA;all'intersezione con;VIALE ALESSANDRINO;VIALE ALESSANDRINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;5;12.5764;41.89;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
4351850;7;01/05/2019 19:30:00;Strada Urbana;VIA MOLFETTA;all'intersezione con;VIALE ALESSANDRINO;VIALE ALESSANDRINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;5;12.5764;41.89;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
4351850;7;01/05/2019 19:30:00;Strada Urbana;VIA MOLFETTA;all'intersezione con;VIALE ALESSANDRINO;VIALE ALESSANDRINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;5;12.5764;41.89;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4351850;7;01/05/2019 19:30:00;Strada Urbana;VIA MOLFETTA;all'intersezione con;VIALE ALESSANDRINO;VIALE ALESSANDRINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;5;12.5764;41.89;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
4351850;7;01/05/2019 19:30:00;Strada Urbana;VIA MOLFETTA;all'intersezione con;VIALE ALESSANDRINO;VIALE ALESSANDRINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;5;12.5764;41.89;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
4351948;6;01/05/2019 11:15:00;Statale entro l'abitato;VIA CASILINA;all'intersezione semaforizzata con;VIALE DELLA PRIMAVERA;VIALE DELLA PRIMAVERA;;;Tamponamento;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;4;0;0;0;12.5573;41.8755;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4351948;6;01/05/2019 11:15:00;Statale entro l'abitato;VIA CASILINA;all'intersezione semaforizzata con;VIALE DELLA PRIMAVERA;VIALE DELLA PRIMAVERA;;;Tamponamento;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;4;0;0;0;12.5573;41.8755;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4351948;6;01/05/2019 11:15:00;Statale entro l'abitato;VIA CASILINA;all'intersezione semaforizzata con;VIALE DELLA PRIMAVERA;VIALE DELLA PRIMAVERA;;;Tamponamento;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;4;0;0;0;12.5573;41.8755;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4351948;6;01/05/2019 11:15:00;Statale entro l'abitato;VIA CASILINA;all'intersezione semaforizzata con;VIALE DELLA PRIMAVERA;VIALE DELLA PRIMAVERA;;;Tamponamento;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;4;0;0;0;12.5573;41.8755;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Non utilizzato;Inesploso
4352214;7;01/05/2019 23:00:00;Strada Urbana;VIA DI PORTONACCIO;in corrispondenza;;del civico n.;43E;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;2;12.5367;41.9017;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4352214;7;01/05/2019 23:00:00;Strada Urbana;VIA DI PORTONACCIO;in corrispondenza;;del civico n.;43E;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;2;12.5367;41.9017;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4352214;7;01/05/2019 23:00:00;Strada Urbana;VIA DI PORTONACCIO;in corrispondenza;;del civico n.;43E;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;2;12.5367;41.9017;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4352264;8;01/05/2019 11:55:00;Strada Urbana;VIA CASILINA;in corrispondenza;;del civico n.;1382;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12.6175;41.8629;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
4352264;8;01/05/2019 11:55:00;Strada Urbana;VIA CASILINA;in corrispondenza;;del civico n.;1382;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12.6175;41.8629;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
4352267;8;01/05/2019 19:40:00;;VIA SELLIA;all'intersezione con;VIA DOMANICO;VIA DOMANICO;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;0;0;0;2;12.6864;41.8717;0;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
4352267;8;01/05/2019 19:40:00;;VIA SELLIA;all'intersezione con;VIA DOMANICO;VIA DOMANICO;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;0;0;0;2;12.6864;41.8717;0;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
4352271;8;01/05/2019 14:45:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1790;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Ore Diurne;2;0;0;1;12.6741;41.8636;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
4352271;8;01/05/2019 14:45:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1790;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Ore Diurne;2;0;0;1;12.6741;41.8636;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4352271;8;01/05/2019 14:45:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1790;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Ore Diurne;2;0;0;1;12.6741;41.8636;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4352278;8;01/05/2019 10:45:00;Strada Urbana;VIA DI TORRENOVA;in corrispondenza;;del civico n.;291;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12.6172;41.8822;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4352278;8;01/05/2019 10:45:00;Strada Urbana;VIA DI TORRENOVA;in corrispondenza;;del civico n.;291;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12.6172;41.8822;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
4352292;8;01/05/2019 05:30:00;Strada Urbana;VIALE DELLA SORBONA;da specificare;;;;ALTEZZA PALO LUCE 61;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12.612;41.8546;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4352293;3;01/05/2019 01:37:00;Strada Urbana;VIA GIOVANNI BATTISTA MORGAGNI;in prossimità;;del civico n.;23;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Sufficiente;1;1;0;0;12.5107;41.91;-1;;;;Pedone;M;Ricoverato;0;NON DECEDUTO;;
4352293;3;01/05/2019 01:37:00;Strada Urbana;VIA GIOVANNI BATTISTA MORGAGNI;in prossimità;;del civico n.;23;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Sufficiente;1;1;0;0;12.5107;41.91;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Prognosi riservata;0;NON DECEDUTO;;
4352298;1;02/05/2019 00:45:00;Strada Urbana;VIA LEONIDA BISSOLATI;in corrispondenza;;del civico n.;32;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;1;12.4913;41.9057;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
4352298;1;02/05/2019 00:45:00;Strada Urbana;VIA LEONIDA BISSOLATI;in corrispondenza;;del civico n.;32;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;1;12.4913;41.9057;-1;2;Autovettura privata;Sosta;;;;;;;
4352308;8;01/05/2019 09:15:00;Strada Urbana;VIA ALBERTO LUTHULI;all'intersezione con;VIA RAOUL FOLLEREAU;VIA RAOUL FOLLEREAU;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12.6763;41.8938;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4352308;8;01/05/2019 09:15:00;Strada Urbana;VIA ALBERTO LUTHULI;all'intersezione con;VIA RAOUL FOLLEREAU;VIA RAOUL FOLLEREAU;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12.6763;41.8938;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
4352308;8;01/05/2019 09:15:00;Strada Urbana;VIA ALBERTO LUTHULI;all'intersezione con;VIA RAOUL FOLLEREAU;VIA RAOUL FOLLEREAU;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12.6763;41.8938;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4352319;8;01/05/2019 17:45:00;Strada Urbana;VIA DI PRATAPORCI;all'intersezione con;VIA DEL PADIGLIONE;VIA DEL PADIGLIONE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.6843;41.8468;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
4352319;8;01/05/2019 17:45:00;Strada Urbana;VIA DI PRATAPORCI;all'intersezione con;VIA DEL PADIGLIONE;VIA DEL PADIGLIONE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.6843;41.8468;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
4352319;8;01/05/2019 17:45:00;Strada Urbana;VIA DI PRATAPORCI;all'intersezione con;VIA DEL PADIGLIONE;VIA DEL PADIGLIONE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.6843;41.8468;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
4352319;8;01/05/2019 17:45:00;Strada Urbana;VIA DI PRATAPORCI;all'intersezione con;VIA DEL PADIGLIONE;VIA DEL PADIGLIONE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.6843;41.8468;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
4352323;8;01/05/2019 20:40:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1785;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;1;0;0;1;12.6718;41.8641;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4352323;8;01/05/2019 20:40:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1785;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;1;0;0;1;12.6718;41.8641;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
4352325;11;01/05/2019 17:50:00;Strada Urbana;VIA DI TOR CARBONE;da specificare;;;;100 mt dopo civico 171;Fuoriuscita dalla sede stradale;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;1;12.5326;41.8306;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
